"company_id","domain_code","weight"
"africa_polling_institute","environment_climate",0
"global_infoanalytics","environment_climate",0
"amini","environment_climate",2
"research_solutions_africa","environment_climate",0
"msurvey","environment_climate",0
"echo_mobile","environment_climate",0
"viamo","environment_climate",0
"twaweza","environment_climate",0
"research_world_intl","environment_climate",0
"charis_uas","environment_climate",0
"digital_umuganda","environment_climate",0
"somali_public_agenda","environment_climate",0
"mpoi_zimbabwe","environment_climate",0
"social_research_foundation","environment_climate",0
"eighty20","environment_climate",0
"lightstone","environment_climate",0
"lelapa_ai","environment_climate",0
"masakhane","environment_climate",0
"awarri","environment_climate",0
"romir","environment_climate",0
"mediascope","environment_climate",0
"ipsos_comcon","environment_climate",0
"tiburon_research","environment_climate",0
"anketolog","environment_climate",0
"sberindex","environment_climate",0
"yandex_data","environment_climate",0
"baw_belarus","environment_climate",0
"bisam","environment_climate",0
"demoscope_kz","environment_climate",0
"ijtimoiy_fikr","environment_climate",0
"questmobile","environment_climate",0
"analysys_yiguan","environment_climate",0
"iimedia","environment_climate",0
"talkingdata","environment_climate",0
"aurora_mobile","environment_climate",0
"miaozhen_admaster","environment_climate",0
"qichacha","environment_climate",0
"tianyancha","environment_climate",0
"wind_information","environment_climate",0
"intron_health","environment_climate",0
"african_languages_lab","environment_climate",0
"aflabox","environment_climate",0
"tolbi","environment_climate",2
"soko_aerial","environment_climate",0
"geoinfotech","environment_climate",0
"helium_health","environment_climate",0
"pula","environment_climate",2
"apollo_agriculture","environment_climate",0
"hello_tractor","environment_climate",0
"mpharma","environment_climate",0
"ehealth_africa","environment_climate",0
"lacuna_fund","environment_climate",0
"makerere_ai","environment_climate",0
"cntxt_ai","environment_climate",0
"arabic_ai","environment_climate",0
"aydi","environment_climate",0
"widebot","environment_climate",0
"mawdoo3","environment_climate",0
"aaru","environment_climate",0
"simile","environment_climate",0
"conveo","environment_climate",0
"perspective_ai","environment_climate",0
"theysaid","environment_climate",0
"versive","environment_climate",0
"hivemapper","environment_climate",0
"dimo","environment_climate",0
"weatherxm","environment_climate",2
"nova_labs_helium","environment_climate",0
"safecast","environment_climate",2
"biobot","environment_climate",0
"verily","environment_climate",1
"wastewaterscan","environment_climate",0
"hawkeye_360","environment_climate",0
"unseenlabs","environment_climate",0
"kleos_space","environment_climate",0
"naturemetrics","environment_climate",2
"rainforest_connection","environment_climate",2
"fugro","environment_climate",1
"clarity_movement","environment_climate",2
"aclima","environment_climate",2
"nuview","environment_climate",0
"orbital_sidekick","environment_climate",2
"wyvern","environment_climate",2
"hydrosat","environment_climate",2
"muon_space","environment_climate",2
"myriota","environment_climate",1
"astrocast","environment_climate",1
"nearmap","environment_climate",0
"vexcel_imaging","environment_climate",0
"airqo","environment_climate",2
"code_for_africa","environment_climate",2
"aerobotics","environment_climate",1
"ujuzikilimo","environment_climate",2
"robocare","environment_climate",2
"astral_aerial","environment_climate",0
"earthranger","environment_climate",1
"falcon_eye_drones","environment_climate",0
"falcon_3d","environment_climate",0
"digital_earth_africa","environment_climate",1
"sansa","environment_climate",2
"nasrda","environment_climate",0
"egsa","environment_climate",0
"kenya_space_agency","environment_climate",1
"essti","environment_climate",1
"mbrsc","environment_climate",1
"tubitak_uzay","environment_climate",0
"imagesat","environment_climate",0
"taranis","environment_climate",1
"agritask","environment_climate",2
"asterra","environment_climate",2
"norc","environment_climate",0
"westat","environment_climate",0
"rti_international","environment_climate",1
"mathematica","environment_climate",0
"abt_global","environment_climate",1
"ssrs","environment_climate",0
"icf_international","environment_climate",1
"quinnipiac_poll","environment_climate",0
"marist_poll","environment_climate",0
"monmouth_poll","environment_climate",0
"siena_research","environment_climate",0
"emerson_polling","environment_climate",0
"surveyusa","environment_climate",0
"prri","environment_climate",0
"ap_norc","environment_climate",0
"civiqs","environment_climate",0
"echelon_insights","environment_climate",0
"data_for_progress","environment_climate",0
"cygnal","environment_climate",0
"leger","environment_climate",0
"angus_reid_institute","environment_climate",0
"nanos_research","environment_climate",0
"ekos_research","environment_climate",0
"abacus_data","environment_climate",0
"environics_research","environment_climate",0
"skywatch","environment_climate",0
"mda_space","environment_climate",0
"ecopia_ai","environment_climate",0
"farmers_edge","environment_climate",1
"deveron","environment_climate",1
"semios","environment_climate",1
"bluedot","environment_climate",0
"local_logic","environment_climate",0
"riskthinking_ai","environment_climate",2
"triton_digital","environment_climate",0
"descartes_datamyne","environment_climate",0
"browse_ai","environment_climate",0
"internet_archive","environment_climate",0
"exa_ai","environment_climate",0
"altana","environment_climate",0
"project44","environment_climate",0
"fourkites","environment_climate",0
"clear_secure","environment_climate",0
"id_me","environment_climate",0
"socure","environment_climate",0
"observa","environment_climate",0
"ookla","environment_climate",0
"purpleair","environment_climate",2
"motive","environment_climate",0
"lytx","environment_climate",0
"catalina_marketing","environment_climate",0
"inmar_intelligence","environment_climate",0
"data_axle","environment_climate",0
"bombora","environment_climate",0
"thinknum","environment_climate",0
"om1","environment_climate",0
"verana_health","environment_climate",0
"atropos_health","environment_climate",0
"aetion","environment_climate",0
"edison_research","environment_climate",0
"luminate_data","environment_climate",0
"flashpoint","environment_climate",0
"zignal_labs","environment_climate",0
"albedo","environment_climate",0
"centaur_labs","environment_climate",0
"fulcrum_app","environment_climate",1
"rep_data","environment_climate",0
"understanding_america","environment_climate",0
"forsa","environment_climate",0
"infratest_dimap","environment_climate",0
"allensbach","environment_climate",0
"civey","environment_climate",0
"insa_consulere","environment_climate",0
"infas","environment_climate",0
"gesis","environment_climate",0
"soep_diw","environment_climate",0
"ororatech","environment_climate",2
"liveeo","environment_climate",1
"constellr","environment_climate",1
"limesurvey","environment_climate",0
"agf_videoforschung","environment_climate",0
"ifop","environment_climate",0
"opinionway","environment_climate",0
"bva_xsight","environment_climate",0
"elabe","environment_climate",0
"odoxa","environment_climate",0
"csa_research","environment_climate",0
"credoc","environment_climate",0
"scrapingbee","environment_climate",0
"shippeo","environment_climate",0
"owkin","environment_climate",0
"doxa","environment_climate",0
"swg_italia","environment_climate",0
"cerved","environment_climate",0
"auditel_italia","environment_climate",0
"e_geos","environment_climate",1
"planetek_italia","environment_climate",1
"sigma_dos","environment_climate",0
"gad3","environment_climate",0
"metroscopia","environment_climate",0
"cuarenta_db","environment_climate",0
"kido_dynamics","environment_climate",0
"deimos_imaging","environment_climate",0
"marktest","environment_climate",0
"intercampus","environment_climate",0
"metron_analysis","environment_climate",0
"kapa_research","environment_climate",0
"marinetraffic","environment_climate",0
"kieskompas","environment_climate",0
"io_research","environment_climate",0
"motivaction","environment_climate",0
"nipo_nfield","environment_climate",0
"lifelines","environment_climate",1
"ivox","environment_climate",0
"sora_institute","environment_climate",0
"gfs_bern","environment_climate",0
"sotomo","environment_climate",0
"link_institut","environment_climate",0
"red_c","environment_climate",0
"epinion","environment_climate",0
"voxmeter","environment_climate",0
"novus","environment_climate",0
"taloustutkimus","environment_climate",0
"finngen","environment_climate",0
"decode_genetics","environment_climate",0
"signicat","environment_climate",0
"natcen","environment_climate",0
"understanding_society","environment_climate",0
"uk_data_service","environment_climate",0
"opinium","environment_climate",0
"survation","environment_climate",0
"deltapoll","environment_climate",0
"focaldata","environment_climate",0
"jl_partners","environment_climate",0
"more_in_common","environment_climate",0
"bmg_research","environment_climate",0
"signal_ai","environment_climate",0
"rezatec","environment_climate",1
"open_cosmos","environment_climate",1
"iproov","environment_climate",0
"truelayer","environment_climate",0
"yapily","environment_climate",0
"our_future_health","environment_climate",0
"lifebit","environment_climate",0
"ovilongwa","environment_climate",0
"star_awards_bwa","environment_climate",0
"igd_burkina","environment_climate",0
"gradis_burundi","environment_climate",0
"afrosondagem","environment_climate",0
"cible_cameroun","environment_climate",0
"laereag_tchad","environment_climate",0
"avenir_nepad_congo","environment_climate",0
"cofinco_comores","environment_climate",0
"zechlab","environment_climate",0
"qa_strategic_swz","environment_climate",0
"abcon_ethiopia","environment_climate",0
"cergep_gabon","environment_climate",0
"stat_view_guinea","environment_climate",0
"igpad_guinea_bissau","environment_climate",0
"advision_lesotho","environment_climate",0
"cdg_liberia","environment_climate",0
"coef_resources","environment_climate",0
"csr_malawi","environment_climate",0
"great_mali","environment_climate",0
"sista_consult","environment_climate",0
"straconsult_mus","environment_climate",0
"gsc_morocco","environment_climate",0
"cs_research_moz","environment_climate",0
"survey_warehouse","environment_climate",0
"lasdel_niger","environment_climate",0
"cres_senegal","environment_climate",0
"igr_sierra_leone","environment_climate",0
"sudan_polling_center","environment_climate",0
"repoa_tanzania","environment_climate",0
"crpd_gambia","environment_climate",0
"crop_togo","environment_climate",0
"hatchile_uganda","environment_climate",0
"cesor_zambia","environment_climate",0
"smile_identity","environment_climate",0
"zindi","environment_climate",0
"kartoza","environment_climate",1
"geoterraimage","environment_climate",0
"spatial_collective","environment_climate",1
"ramani_huria","environment_climate",2
"farmerline","environment_climate",0
"esoko","environment_climate",0
"sunculture","environment_climate",0
"thriveagric","environment_climate",0
"mono_nigeria","environment_climate",0
"stitch_za","environment_climate",0
"metropol_kenya","environment_climate",0
"crc_credit_bureau","environment_climate",0
"africa_check","environment_climate",0
"dubawa","environment_climate",0
"ilara_health","environment_climate",0
"jacaranda_health","environment_climate",0
"reelforge","environment_climate",0
"prembly","environment_climate",0
"youverify","environment_climate",0
"data_science_nigeria","environment_climate",0
"icog_labs","environment_climate",0
"lesan_ai","environment_climate",0
"kobo360","environment_climate",0
"lori_systems","environment_climate",0
"irsm_algeria","environment_climate",0
"cread_algeria","environment_climate",0
"optimar","environment_climate",0
"orc_arastirma","environment_climate",0
"avrasya_arastirma","environment_climate",0
"genar","environment_climate",0
"yoneylem","environment_climate",0
"sonar_arastirma","environment_climate",0
"gezici_arastirma","environment_climate",0
"mak_danismanlik","environment_climate",0
"piar_arastirma","environment_climate",0
"insider_tr","environment_climate",0
"acrps_doha","environment_climate",0
"sesri_qatar","environment_climate",0
"qcri","environment_climate",0
"sdaia","environment_climate",0
"elm_saudi","environment_climate",0
"saudi_space_agency","environment_climate",0
"simah","environment_climate",0
"derasat","environment_climate",0
"cri_lebanon","environment_climate",0
"infopro_lebanon","environment_climate",0
"albayan_iraq","environment_climate",0
"mas_palestine","environment_climate",0
"altibbi","environment_climate",0
"maqsam","environment_climate",0
"el_zanaty","environment_climate",0
"i_score_egypt","environment_climate",0
"intella_ai","environment_climate",0
"marocmetrie","environment_climate",0
"aarc_international","environment_climate",0
"chifco","environment_climate",1
"m42","environment_climate",0
"aecb","environment_climate",0
"derq","environment_climate",0
"israel_democracy_institute","environment_climate",0
"zencity","environment_climate",0
"cognyte","environment_climate",0
"ahri_south_africa","environment_climate",0
"agincourt_wits","environment_climate",0
"saprin","environment_climate",0
"aphrc","environment_climate",0
"kemri_wellcome","environment_climate",0
"ifakara_health","environment_climate",1
"manhica_cisim","environment_climate",0
"mrc_gambia","environment_climate",0
"navrongo_hrc","environment_climate",0
"rakai_health","environment_climate",0
"malawi_liverpool_wellcome","environment_climate",0
"cidrz","environment_climate",0
"kersa_hdss","environment_climate",0
"nouna_crsn","environment_climate",2
"apcc","environment_climate",1
"h3africa","environment_climate",0
"hsrc","environment_climate",0
"saldru","environment_climate",0
"datafirst","environment_climate",0
"isser_ghana","environment_climate",0
"eprc_uganda","environment_climate",0
"esrf_tanzania","environment_climate",0
"csea_nigeria","environment_climate",0
"pesacheck","environment_climate",0
"freshly_ground_insights","environment_climate",0
"columinate","environment_climate",0
"persian_cohort","environment_climate",1
"golestan_cohort","environment_climate",0
"qatar_biobank","environment_climate",0
"moroccan_genome","environment_climate",0
"afristat","environment_climate",0
"statafric","environment_climate",0
"afdb_statistics","environment_climate",0
"sanbi","environment_climate",2
"africas_talking","environment_climate",0
"onafriq","environment_climate",0
"cellulant","environment_climate",0
"codesria","environment_climate",0
"aerc","environment_climate",0
"pasgr","environment_climate",0
"iss_africa","environment_climate",0
"nextier_spd","environment_climate",0
"heritage_institute","environment_climate",0
"zeparu","environment_climate",0
"bidpa","environment_climate",0
"ippr_namibia","environment_climate",0
"nkafu","environment_climate",0
"cires_ivoire","environment_climate",0
"iese_mozambique","environment_climate",0
"zipar","environment_climate",0
"riwi","environment_climate",0
"pricestats","environment_climate",0
"soundthinking","environment_climate",0
"alphonso","environment_climate",0
"opensignal","environment_climate",0
"nexar","environment_climate",0
"geodnet","environment_climate",0
"wingbits","environment_climate",0
"flightradar24","environment_climate",0
"karya","environment_climate",0
"airwars","environment_climate",0
"mnemonic","environment_climate",0
"forensic_architecture","environment_climate",0
"atlas_ai","environment_climate",1
"fraym","environment_climate",0
"rs_metrics","environment_climate",1
"yodlee","environment_climate",0
"empatica","environment_climate",0
"sonde_health","environment_climate",0
"origin_wireless","environment_climate",0
"vayyar","environment_climate",0
"bidgely","environment_climate",0
"wildlife_insights","environment_climate",2
"atlan_space","environment_climate",2
"cellebrite","environment_climate",0
"nso_group","environment_climate",0
"candiru","environment_climate",0
"paragon_solutions","environment_climate",0
"kando","environment_climate",2
"beehero","environment_climate",1
"seetree","environment_climate",2
"lean_technologies","environment_climate",0
"ushahidi","environment_climate",0
"sunbird_ai","environment_climate",2
"terragon","environment_climate",0
"zenvus","environment_climate",2
"dataphyte","environment_climate",0
"berci","environment_climate",0
"iford","environment_climate",0
"iki_malawi","environment_climate",0
"jumo","environment_climate",0
"kifiya","environment_climate",0
"omnisient","environment_climate",0
"humangle","environment_climate",0
"timbuktu_institute","environment_climate",0
"ayin_network","environment_climate",0
"sudan_transparency","environment_climate",0
"ipsos","conflict_security",0
"kantar","conflict_security",0
"niq","conflict_security",0
"circana","conflict_security",0
"gallup","conflict_security",0
"yougov","conflict_security",0
"morning_consult","conflict_security",0
"pew_research","conflict_security",0
"verian","conflict_security",0
"ipsos_mori_uk","conflict_security",0
"savanta","conflict_security",0
"system1_group","conflict_security",0
"euromonitor","conflict_security",0
"mintel","conflict_security",0
"statista","conflict_security",0
"m3_global_research","conflict_security",0
"escalent","conflict_security",0
"material_plus","conflict_security",0
"c_space","conflict_security",0
"hall_and_partners","conflict_security",0
"appinio","conflict_security",0
"attest","conflict_security",0
"zappi","conflict_security",0
"suzy","conflict_security",0
"glimpse_ai","conflict_security",0
"listen_labs","conflict_security",0
"strella","conflict_security",0
"outset_ai","conflict_security",0
"cint","conflict_security",0
"dynata","conflict_security",0
"toluna","conflict_security",0
"bilendi","conflict_security",0
"norstat","conflict_security",0
"prolific","conflict_security",0
"cloudresearch","conflict_security",0
"purespectrum","conflict_security",0
"innovate_mr","conflict_security",0
"prodege","conflict_security",0
"disqo","conflict_security",0
"rakuten_insight","conflict_security",0
"borderless_access","conflict_security",0
"milieu_insight","conflict_security",0
"respondent_io","conflict_security",0
"qualtrics","conflict_security",0
"surveymonkey","conflict_security",0
"alchemer","conflict_security",0
"forsta","conflict_security",0
"sawtooth_software","conflict_security",0
"surveycto","conflict_security",0
"kobotoolbox","conflict_security",0
"odk","conflict_security",0
"commcare_dimagi","conflict_security",0
"ona","conflict_security",0
"mwater","conflict_security",0
"redcap","conflict_security",0
"gorilla_sc","conflict_security",0
"credamo","conflict_security",0
"wenjuanxing","conflict_security",0
"one_to_one_tunisia","conflict_security",0
"sigma_conseil","conflict_security",0
"emrhod_consulting","conflict_security",0
"elka_consulting","conflict_security",0
"bjka_consulting","conflict_security",0
"lms_csa_maroc","conflict_security",0
"baseera_egypt","conflict_security",0
"pcpsr","conflict_security",2
"awrad","conflict_security",2
"nama_strategic","conflict_security",0
"css_jordan","conflict_security",2
"iiacss","conflict_security",2
"parc_dubai","conflict_security",0
"ispa_iran","conflict_security",0
"gamaan","conflict_security",0
"konda","conflict_security",0
"metropoll","conflict_security",0
"areda_survey","conflict_security",0
"midgam_israel","conflict_security",0
"ipanel_israel","conflict_security",0
"arab_barometer","conflict_security",0
"afrobarometer","conflict_security",0
"cdd_ghana","conflict_security",0
"ijr_south_africa","conflict_security",1
"ids_nairobi","conflict_security",0
"ireg_benin","conflict_security",0
"infotrak","conflict_security",0
"tifa_research","conflict_security",0
"consumer_insight_africa","conflict_security",0
"geopoll","conflict_security",0
"sagaci_research","conflict_security",0
"noipolls","conflict_security",0
"sbm_intelligence","conflict_security",2
"practical_sampling","conflict_security",0
"ask_afrika","conflict_security",0
"plus94_research","conflict_security",0
"citizen_surveys","conflict_security",0
"busara_center","conflict_security",0
"ipa_research","conflict_security",0
"jpal","conflict_security",0
"laterite","conflict_security",0
"sixty_decibels","conflict_security",0
"lokniti_csds","conflict_security",0
"cvoter","conflict_security",0
"axis_my_india","conflict_security",0
"hansa_research","conflict_security",0
"q_and_q_research","conflict_security",0
"outline_india","conflict_security",0
"gallup_pakistan","conflict_security",0
"lsi_indonesia","conflict_security",0
"smrc_indonesia","conflict_security",0
"indikator_politik","conflict_security",0
"sws_philippines","conflict_security",0
"pulse_asia","conflict_security",0
"cimigo","conflict_security",0
"q_and_me","conflict_security",0
"indochina_research","conflict_security",0
"deka_research","conflict_security",0
"macromill","conflict_security",0
"intage","conflict_security",0
"nikkei_research","conflict_security",0
"cross_marketing","conflict_security",0
"embrain","conflict_security",0
"hankook_research","conflict_security",0
"realmeter","conflict_security",0
"gallup_korea","conflict_security",0
"horizon_china","conflict_security",0
"ctr_china","conflict_security",0
"csm_media","conflict_security",0
"datafolha","conflict_security",0
"ipec_brasil","conflict_security",0
"quaest","conflict_security",0
"atlasintel","conflict_security",0
"consulta_mitofsky","conflict_security",0
"enkoll","conflict_security",0
"buendia_marquez","conflict_security",0
"cadem","conflict_security",0
"invamer","conflict_security",0
"datexco","conflict_security",0
"cid_gallup","conflict_security",0
"poliarquia","conflict_security",0
"latinobarometro","conflict_security",0
"lapop","conflict_security",2
"levada_center","conflict_security",0
"vciom","conflict_security",0
"fom_russia","conflict_security",0
"russian_field","conflict_security",0
"kiis","conflict_security",2
"rating_group","conflict_security",0
"razumkov_centre","conflict_security",2
"info_sapiens","conflict_security",0
"gradus_research","conflict_security",0
"crrc","conflict_security",0
"act_georgia","conflict_security",0
"central_asia_barometer","conflict_security",0
"m_vector","conflict_security",0
"siar_research","conflict_security",0
"ipm_belarus","conflict_security",0
"roy_morgan","conflict_security",0
"essential_research","conflict_security",0
"oztam","conflict_security",0
"barb_uk","conflict_security",0
"mediametrie","conflict_security",0
"barc_india","conflict_security",0
"video_research_jp","conflict_security",0
"numeris","conflict_security",0
"scale_ai","conflict_security",1
"surge_ai","conflict_security",0
"mercor","conflict_security",0
"handshake_ai","conflict_security",0
"micro1","conflict_security",0
"turing_com","conflict_security",0
"invisible_tech","conflict_security",0
"appen","conflict_security",0
"toloka","conflict_security",0
"telus_digital_ai","conflict_security",0
"imerit","conflict_security",0
"sama","conflict_security",0
"cloudfactory","conflict_security",0
"superannotate","conflict_security",0
"labelbox","conflict_security",0
"snorkel_ai","conflict_security",0
"encord","conflict_security",0
"v7_labs","conflict_security",0
"kili_technology","conflict_security",0
"dataloop","conflict_security",0
"roboflow","conflict_security",0
"defined_ai","conflict_security",0
"shaip","conflict_security",0
"innodata","conflict_security",0
"transperfect_dataforce","conflict_security",0
"speechocean","conflict_security",0
"datatang","conflict_security",0
"magic_data_tech","conflict_security",0
"dataannotation_tech","conflict_security",0
"pareto_ai","conflict_security",0
"mturk","conflict_security",0
"clickworker","conflict_security",0
"premise_data","conflict_security",2
"streetbees","conflict_security",0
"roamler","conflict_security",0
"field_agent","conflict_security",0
"gigwalk","conflict_security",0
"glg","conflict_security",0
"third_bridge","conflict_security",0
"guidepoint","conflict_security",0
"alphasense","conflict_security",0
"dialectica","conflict_security",0
"bright_data","conflict_security",0
"oxylabs","conflict_security",0
"decodo","conflict_security",0
"zyte","conflict_security",0
"apify","conflict_security",0
"firecrawl","conflict_security",0
"tavily","conflict_security",0
"diffbot","conflict_security",0
"common_crawl","conflict_security",0
"promptcloud","conflict_security",0
"grepsr","conflict_security",0
"nimble_data","conflict_security",0
"coresignal","conflict_security",0
"acxiom","conflict_security",0
"experian","conflict_security",0
"equifax","conflict_security",0
"transunion","conflict_security",0
"liveramp","conflict_security",0
"epsilon","conflict_security",0
"lexisnexis_risk","conflict_security",0
"dun_bradstreet","conflict_security",0
"cotality","conflict_security",0
"verisk","conflict_security",0
"crif","conflict_security",0
"serasa_experian","conflict_security",0
"spokeo","conflict_security",0
"safegraph","conflict_security",0
"placer_ai","conflict_security",0
"veraset","conflict_security",0
"unacast","conflict_security",0
"foursquare","conflict_security",0
"kochava_collective","conflict_security",0
"azira","conflict_security",0
"advan_research","conflict_security",0
"huq_industries","conflict_security",0
"predicio","conflict_security",0
"positium","conflict_security",0
"teralytics","conflict_security",0
"orange_flux_vision","conflict_security",0
"flowminder","conflict_security",0
"planet_labs","conflict_security",1
"vantor","conflict_security",2
"blacksky","conflict_security",2
"iceye","conflict_security",1
"satellogic","conflict_security",0
"capella_space","conflict_security",2
"umbra_space","conflict_security",2
"airbus_ds_geo","conflict_security",2
"spire_global","conflict_security",0
"ursa_space","conflict_security",0
"pixxel","conflict_security",0
"skyfi","conflict_security",0
"earthdaily","conflict_security",0
"satvu","conflict_security",0
"ghgsat","conflict_security",0
"kayrros","conflict_security",0
"descartes_labs","conflict_security",0
"spaceknow","conflict_security",1
"synspective","conflict_security",0
"axelspace","conflict_security",0
"changguang","conflict_security",1
"twentyone_at","conflict_security",0
"tomorrow_io","conflict_security",0
"windborne","conflict_security",0
"saildrone","conflict_security",2
"sofar_ocean","conflict_security",0
"jupiter_intelligence","conflict_security",0
"first_street","conflict_security",0
"fathom_global","conflict_security",0
"jba_risk","conflict_security",0
"moodys_rms","conflict_security",1
"mitiga_solutions","conflict_security",0
"climateai","conflict_security",0
"descartes_underwriting","conflict_security",0
"sylvera","conflict_security",0
"bezero_carbon","conflict_security",0
"carbon_mapper","conflict_security",0
"chloris_geospatial","conflict_security",0
"nielsen","conflict_security",0
"comscore","conflict_security",0
"samba_tv","conflict_security",0
"ispot_tv","conflict_security",0
"videoamp","conflict_security",0
"similarweb","conflict_security",0
"sensor_tower","conflict_security",0
"yipitdata","conflict_security",0
"m_science","conflict_security",0
"consumer_edge","conflict_security",0
"earnest_analytics","conflict_security",0
"facteus","conflict_security",0
"measurable_ai","conflict_security",0
"plaid","conflict_security",0
"tink","conflict_security",0
"kpler","conflict_security",0
"vortexa","conflict_security",0
"windward_ai","conflict_security",2
"panjiva","conflict_security",0
"importgenius","conflict_security",0
"iqvia","conflict_security",0
"komodo_health","conflict_security",0
"truveta","conflict_security",0
"healthverity","conflict_security",0
"tempus_ai","conflict_security",0
"datavant","conflict_security",0
"flatiron_health","conflict_security",0
"trinetx","conflict_security",0
"picnichealth","conflict_security",0
"evidation_health","conflict_security",0
"medidata","conflict_security",0
"veeva_crossix","conflict_security",0
"definitive_healthcare","conflict_security",0
"uk_biobank","conflict_security",0
"bgi_genomics","conflict_security",0
"samsara","conflict_security",0
"geotab","conflict_security",0
"inrix","conflict_security",0
"tomtom","conflict_security",0
"here_technologies","conflict_security",0
"cambridge_mobile","conflict_security",0
"arity","conflict_security",0
"smartcar","conflict_security",0
"high_mobility","conflict_security",0
"dataminr","conflict_security",2
"recorded_future","conflict_security",2
"meltwater","conflict_security",0
"brandwatch","conflict_security",0
"talkwalker","conflict_security",0
"sprinklr","conflict_security",0
"graphika","conflict_security",2
"babel_street","conflict_security",2
"sayari","conflict_security",0
"kharon","conflict_security",2
"janes","conflict_security",2
"acled","conflict_security",2
"gdelt","conflict_security",2
"bellingcat","conflict_security",2
"newsguard","conflict_security",0
"zoominfo","conflict_security",0
"apollo_io","conflict_security",0
"cognism","conflict_security",0
"lusha","conflict_security",0
"people_data_labs","conflict_security",0
"opencorporates","conflict_security",0
"moodys_bvd","conflict_security",0
"pitchbook","conflict_security",0
"crunchbase","conflict_security",0
"tracxn","conflict_security",0
"dealroom","conflict_security",0
"numerator","conflict_security",0
"profitero","conflict_security",0
"dataweave","conflict_security",0
"intelligence_node","conflict_security",0
"trax_retail","conflict_security",0
"dunnhumby","conflict_security",0
"eightyfour_51","conflict_security",0
"clearview_ai","conflict_security",0
"pimeyes","conflict_security",0
"tools_for_humanity","conflict_security",0
"yoti","conflict_security",0
"idemia","conflict_security",0
"sensetime","conflict_security",2
"megvii","conflict_security",0
"hikvision","conflict_security",2
"arab_advisors","conflict_security",0
"asdaa_bcw","conflict_security",0
"insight_discovery","conflict_security",0
"ventures_middle_east","conflict_security",0
"space42","conflict_security",1
"presight_ai","conflict_security",2
"lucidya","conflict_security",0
"mozn","conflict_security",0
"crowd_analyzer","conflict_security",0
"tarjama","conflict_security",0
"idsc_egypt","conflict_security",0
"rada_research","conflict_security",0
"statistics_lebanon","conflict_security",0
"information_international","conflict_security",0
"scpr_syria","conflict_security",2
"yemen_polling_center","conflict_security",2
"diwan_research","conflict_security",0
"immar_rc","conflict_security",0
"sunergia","conflict_security",0
"iranpoll","conflict_security",0
"turkiye_raporu","conflict_security",0
"geocartography","conflict_security",0
"near_east_consulting","conflict_security",0
"jmcc","conflict_security",1
"zogby_research","conflict_security",0
"reach_initiative","conflict_security",2
"acaps","conflict_security",2
"afriksurvey","conflict_security",0
"sagapoll","conflict_security",0
"dalberg_research","conflict_security",0
"stears","conflict_security",0
"datalens_africa","conflict_security",0
"creditregistry","conflict_security",0
"indicina","conflict_security",0
"africa_polling_institute","conflict_security",0
"global_infoanalytics","conflict_security",0
"amini","conflict_security",0
"research_solutions_africa","conflict_security",0
"msurvey","conflict_security",0
"echo_mobile","conflict_security",0
"viamo","conflict_security",0
"twaweza","conflict_security",0
"research_world_intl","conflict_security",0
"charis_uas","conflict_security",0
"digital_umuganda","conflict_security",0
"somali_public_agenda","conflict_security",2
"mpoi_zimbabwe","conflict_security",0
"social_research_foundation","conflict_security",0
"eighty20","conflict_security",0
"lightstone","conflict_security",0
"lelapa_ai","conflict_security",0
"masakhane","conflict_security",0
"awarri","conflict_security",0
"romir","conflict_security",0
"mediascope","conflict_security",0
"ipsos_comcon","conflict_security",0
"tiburon_research","conflict_security",0
"anketolog","conflict_security",0
"sberindex","conflict_security",0
"yandex_data","conflict_security",0
"baw_belarus","conflict_security",0
"bisam","conflict_security",0
"demoscope_kz","conflict_security",0
"ijtimoiy_fikr","conflict_security",0
"questmobile","conflict_security",0
"analysys_yiguan","conflict_security",0
"iimedia","conflict_security",0
"talkingdata","conflict_security",0
"aurora_mobile","conflict_security",0
"miaozhen_admaster","conflict_security",0
"qichacha","conflict_security",0
"tianyancha","conflict_security",0
"wind_information","conflict_security",0
"intron_health","conflict_security",0
"african_languages_lab","conflict_security",0
"aflabox","conflict_security",0
"tolbi","conflict_security",0
"soko_aerial","conflict_security",0
"geoinfotech","conflict_security",0
"helium_health","conflict_security",0
"pula","conflict_security",0
"apollo_agriculture","conflict_security",0
"hello_tractor","conflict_security",0
"mpharma","conflict_security",0
"ehealth_africa","conflict_security",0
"lacuna_fund","conflict_security",0
"makerere_ai","conflict_security",0
"cntxt_ai","conflict_security",0
"arabic_ai","conflict_security",0
"aydi","conflict_security",0
"widebot","conflict_security",0
"mawdoo3","conflict_security",0
"aaru","conflict_security",0
"simile","conflict_security",0
"conveo","conflict_security",0
"perspective_ai","conflict_security",0
"theysaid","conflict_security",0
"versive","conflict_security",0
"hivemapper","conflict_security",0
"dimo","conflict_security",0
"weatherxm","conflict_security",0
"nova_labs_helium","conflict_security",0
"safecast","conflict_security",0
"biobot","conflict_security",0
"verily","conflict_security",0
"wastewaterscan","conflict_security",0
"hawkeye_360","conflict_security",2
"unseenlabs","conflict_security",2
"kleos_space","conflict_security",2
"naturemetrics","conflict_security",0
"rainforest_connection","conflict_security",1
"fugro","conflict_security",0
"clarity_movement","conflict_security",0
"aclima","conflict_security",0
"nuview","conflict_security",0
"orbital_sidekick","conflict_security",0
"wyvern","conflict_security",0
"hydrosat","conflict_security",0
"muon_space","conflict_security",0
